TABLE_NAME;COLUMN_NAME;DATA_TYPE
CONSTITUICAO_CIPA;QTDE_EFETIVOS_DIM;NUMBER
CONSTITUICAO_CIPA;QTDE_SUPLENTES_DIM;NUMBER
CONSTITUICAO_CIPA_PKB;GRUPO_NR5;VARCHAR2
CONSTITUICAO_CIPA_PKB;DT_PROT_DOCUM_MT;DATE
CONSTITUICAO_CIPA_PKB;QTD_FUNC_MIN;NUMBER
CONSTITUICAO_CIPA_PKB;QTD_VOTOS_BRANCOS;NUMBER
CONSTITUICAO_CIPA_PKB;QTD_VOTOS_NULOS;NUMBER
CONSTITUICAO_CIPA_PKB;QTD_ELEITORES;NUMBER
CONSTITUICAO_CIPA_PKB;HORA_INICIO_ELEICAO;VARCHAR2
CONSTITUICAO_CIPA_PKB;HORA_FIM_ELEICAO;VARCHAR2
CONSTITUICAO_CIPA_PKB;PRESIDENTE_MESA;VARCHAR2
CONSTITUICAO_CIPA_PKB;MESARIO;VARCHAR2
CONSTITUICAO_CIPA_PKB;SECRETARIO;VARCHAR2
CONSTITUICAO_CIPA_PKB;CONVIDADO1;VARCHAR2
CONSTITUICAO_CIPA_PKB;CONVIDADO2;VARCHAR2
CONSTITUICAO_CIPA_PKB;DT_ATUALIZACAO;DATE
CONSTITUICAO_CIPA_PKB;USUARIO;VARCHAR2
CONSTITUICAO_CIPA_PKB;COD_EMPRESA;NUMBER
CONSTITUICAO_CIPA_PKB;COD_FILIAL;NUMBER
CONSTITUICAO_CIPA_PKB;COD_CIPA;NUMBER
CONSTITUICAO_CIPA_PKB;DT_INI_CIPA;DATE
CONSTITUICAO_CIPA_PKB;DT_FIM_CIPA;DATE
CONSTITUICAO_CIPA_PKB;DT_COMUNIC_CIPA_SINDICATO;DATE
CONSTITUICAO_CIPA_PKB;DT_FORMACAO_COMIS_ELEITORAL;DATE
CONSTITUICAO_CIPA_PKB;DT_INSCR_ELEICAO_CIPA;DATE
CONSTITUICAO_CIPA_PKB;DT_LISTA_INSCR_CANDIDATOS;DATE
CONSTITUICAO_CIPA_PKB;DT_EDITAL_CANDIDATOS;DATE
CONSTITUICAO_CIPA_PKB;DT_ATA_ELEICAO_CIPA;DATE
CONSTITUICAO_CIPA_PKB;DT_APURACAO_VOTOS;DATE
CONSTITUICAO_CIPA_PKB;DT_ATA_INST_POSSE_CIPA;DATE
CONSTITUICAO_CIPA_PKB;DT_CALEND_ANUAL_REUN_ORDIN;DATE
CONSTITUICAO_CIPA_PKB;DT_REQUERIMENTO_CIPA;DATE
CONSTITUICAO_CIPA_PKB;QTD_FUNC_CAGED;NUMBER
CONSULTA;DT_CONSULTA_MM;NUMBER
CONSULTA;COD_CONS_REL_PACIENTE;NUMBER
CONSULTA;DT_CONSULTA;DATE
CONSULTA;DC_MATRICULA;NUMBER
CONSULTA;MATRICULA;NUMBER
CONSULTA;COD_EMPRESA;NUMBER
CONSULTA;TIPO_PREST_SERV;VARCHAR2
CONSULTA;TIPO_ENTIDADE;VARCHAR2
CONSULTA;DT_ATUALIZACAO;DATE
CONSULTA;USUARIO;VARCHAR2
CONSULTA;COD_ESPECIALIDADE;VARCHAR2
CONSULTA;COD_PREST_SERV;VARCHAR2
CONSULTA;COD_ENTIDADE;VARCHAR2
CONSULTA;COD_TIPO_CONSULTA;VARCHAR2
CONSULTA;COD_CONS_DIAGNO;NUMBER
CONSULTA;COD_REC_MEDTO;NUMBER
CONSULTA;DT_CONSULTA_HH;NUMBER
CONSULTA_ADMISSIONAL;TEMPERATURA;NUMBER
CONSULTA_ADMISSIONAL;PULSO;NUMBER
CONSULTA_ADMISSIONAL;OBSERVACOES;VARCHAR2
CONSULTA_ADMISSIONAL;ANTEC_PESSOAIS;VARCHAR2
CONSULTA_ADMISSIONAL;ANTEC_FAMILIARES;VARCHAR2
CONSULTA_ADMISSIONAL;ANTEC_OCUPACIONAIS;VARCHAR2
CONSULTA_ADMISSIONAL;TEXTO_ANAMNESE;VARCHAR2
CONSULTA_ADMISSIONAL;RESULTADO_ASO;VARCHAR2
CONSULTA_ADMISSIONAL;NUM_ATESTADO;VARCHAR2
CONSULTA_ADMISSIONAL;VALIDADE_ASO;VARCHAR2
CONSULTA_ADMISSIONAL;USUARIO;VARCHAR2
CONSULTA_ADMISSIONAL;DATA_ATUALIZACAO;DATE
CONSULTA_ADMISSIONAL;EXAME_FISICO;VARCHAR2
CONSULTA_ADMISSIONAL;DATA_ASO;DATE
CONSULTA_ADMISSIONAL;EMPRESA;NUMBER
CONSULTA_ADMISSIONAL;COD_CANDIDATO;NUMBER
CONSULTA_ADMISSIONAL;DATA_CONSULTA;DATE
CONSULTA_ADMISSIONAL;DC_CANDIDATO;NUMBER
CONSULTA_ADMISSIONAL;MEDICO;VARCHAR2
CONSULTA_ADMISSIONAL;APARELHO_CIRCULATORIO;CHAR
CONSULTA_ADMISSIONAL;COD_PROCEDIMENTO;NUMBER
CONSULTA_ADMISSIONAL;OBS_PROCEDIMENTO;VARCHAR2
CONSULTA_ADMISSIONAL;COD_REQ;NUMBER
CONSULTA_ADMISSIONAL;PRESSAO_ARTERIAL;VARCHAR2
CONSULTA_ADMISSIONAL;ALERGIA;CHAR
CONSULTA_ADMISSIONAL;PELE_SUBCUTANEO;CHAR
CONSULTA_ADMISSIONAL;MEDICAMENTOS_DIETAS;CHAR
CONSULTA_ADMISSIONAL;ENDOCRINOLOGIA_NUTRICAO;CHAR
CONSULTA_ADMISSIONAL;ORIGEM_MED;VARCHAR2
CONSULTA_ADMISSIONAL;ANOMALIAS_CONGENITAS;CHAR
CONSULTA_ADMISSIONAL;TUMORES;CHAR
CONSULTA_ADMISSIONAL;DOENCAS_INFECTO_CONTAGIOSAS;CHAR
CONSULTA_ADMISSIONAL;TRANSTORNOS_MENTAIS;CHAR
CONSULTA_ADMISSIONAL;HOSPITALIZACAO_CIRURGIA;CHAR
CONSULTA_ADMISSIONAL;SISTEMA_NERVOSO_SENTIDOS;CHAR
CONSULTA_ADMISSIONAL;SISTEMA_OSTEOMUSCULAR;CHAR
CONSULTA_ADMISSIONAL;SANGUE_HEMATOPOIESE;CHAR
CONSULTA_ADMISSIONAL;APARELHO_GENITOURINARIO;CHAR
CONSULTA_ADMISSIONAL;APARELHO_DIGESTIVO;CHAR
CONSULTA_ADMISSIONAL;APARELHO_RESPIRATORIO;CHAR
CONSULTA_ADMISSIONAL;ANGIOLOGIA;CHAR
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;SER_CART_PROF;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_TIT_ELEITOR;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;ZON_TIT_ELEITOR;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;SEC_TIT_ELEITOR;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_PIS_PASEP;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CPF_FUNC;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;RESIDE_BRASIL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CLASS_TRAB_ESTRANG;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NR_RIC;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;ORGAO_EMIS_RIC;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_EMIS_RIC;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_EMIS_CONS_REG;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_VAL_CONS_REG;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_ADMISSAO;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_ADMISSAO_BASICA;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;SITUACAO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_SITUACAO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_SITUACAO;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;FILIAL;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_FILIAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_FILIAL;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_CCUSTO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_CCUSTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_CCUSTO;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CCUSTO_CONTAB;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_EMPRESA;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_EMPRESA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;MATRICULA;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;SEXO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;ESTADO_CIVIL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_NASC;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_PAIS_NASCIMENTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_PAIS_NACIONALIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NACIONALIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;UF_NACTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_GRP_ETNICO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_INSTR;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_FORMACAO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_LOGRADOURO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;ENDERECO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUMERO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COMPLEM;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;BAIRRO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;UF;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUMERO_CEP;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COMPLEMENTO_CEP;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_MAE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_CPF_MAE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_PAI;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_CPF_PAI;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_CONJUGE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_CPF_CONJUGE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DDD;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TELEFONE;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DDD_CELULAR;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CELULAR;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;E_MAIL_FUNCIONAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;E_MAIL_PESSOAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_CCUSTO_CONTAB;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CLASS_CCUSTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_CLASS_CCUSTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;UNIDADE_ADM;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_UNID_ADM;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_ATIVIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_ATIVIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;LOCAL_TRAB;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_LOCAL_TRAB;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;ENDERECO_LOCAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUMERO_END_LOCAL;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COMPL_END_LOCAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;IND_DEF_FIS;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;IND_DEF_FIS_BR;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;RAIS_IND_DEF_AUDITIVA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;RAIS_IND_DEF_FISICO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;RAIS_IND_DEF_MENTAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;RAIS_IND_DEF_MULTIPLA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;RAIS_IND_DEF_VISUAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;BANCO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;AGENCIA;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_CONTA;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DC_CONTA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;MODALIDADE;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TIPO_CONTA;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_TP_BANC;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_IDENTIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TIPO_IDENT;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;EMISSAO_IDENT;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;EST_EMIS_IDENT;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_CART_PROF;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_REG_TRAB;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_HORARIO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_HORARIO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;REMUNERACAO_VARIAVEL;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;PERC_BENEFICIO_VARIAVEL;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TOTAL_REMUNERACAO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;MARCA_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TP_REGISTRO_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_ESCALA_PONTO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_ESCALA_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;ESCALA_EXCECAO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_INI_ESCALA;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_ACORDO;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;PERCENT_REDUCAO_CARGA_HORARIA;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DIAS_DURACAO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;OUTROS_VENCIMENTOS;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_EMPRESA_ANTERIOR;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;MATRICULA_ANTERIOR;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TIPO_ADESAO_PREV;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;IND_APOSENTADO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CNPJ_EMPRESA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CNPJ_FILIAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TRAB_INTERMITENTE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TIPO_VINCULO_EMPREG;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_TIPO_VINCULO_EMPREG;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CAT_VINCULO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_CAT_VINCULO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CNH;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;N_REGISTRO_CNH;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CATEGORIA_CNH;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_VALID_CNH;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_CANDIDATO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;MOT_ALT_SITUACAO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_MOT_SIT;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;IND_CONTR_SINDICAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_CONTRIB_ASSIST;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;BAIRRO_END_LOCAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CIDADE_END_LOCAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;UF_END_LOCAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CEP_END_LOCAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TIPO_ATS;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_ATS;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_BASE_ATS;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;PERC_ATS;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CARGO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_CARGO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_CARGO;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;FUNCAO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_FUNCAO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_FUNCAO;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_CBO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DC_CBO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;ID_CBO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CLASS_CARGO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_GRUPO_TRABALHO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_GRUPO_TRAB;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;SALARIO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_SALARIO;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;MOT_ALT_SAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_MOT_SAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;PERC_INSALUB;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;PERC_PERIC;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_TIPO_MAO_OBRA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;REG_TRAB;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;JORNADA_MENSAL_H;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;JORNADA_MENSAL_M;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TIPO_AVISO_PREVIO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DATA_AVISO_PREVIO;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TIPO_MODALIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_TIPO_MODALIDADE;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;MOT_ALT_TIPO_MODALIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;VLR_AUX_TIPO_MODALIDADE;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_VLR_AUX_TIPO_MODALIDADE;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;MOT_ALT_VLR_AUX_TP_MODALIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_CATEGORIA_CONTAB;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_CATEGORIA_CONTAB;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_CLASS_CARGO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;IDENTIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DIGITO_IDENTIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;ORGAO_EMISS_IDENTIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NATURALIDADE;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;UF_NASCIMENTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TIPO_SALARIO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_CATEGORIA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_CAT_GRUPOS_SALARIAIS;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;GRUPO_SALARIAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;PONTO_DE_FX;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_REGISTRO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;REGIAO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;SIGLA_CONS_REG;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_CARGO_CIPA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCR_CARGO_CIPA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;VINCULO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_VINCULO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;SINDICALIZADO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_SIND_DISS;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_SINDICATO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUM_SIND_CAT;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NOME_SIND_CAT;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;ADTO_SALARIAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;PERC_ADIANT;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CAT_P_SEFIP;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_FIM_ESCALA;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_JORN_PONTO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_JORN_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_LOCAL_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESC_LOCAL_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;ENDERECO_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NUMERO_END_PONTO;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COMPL_END_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;BAIRRO_END_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CIDADE_END_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;UF_END_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CEP_END_PONTO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;COD_PARAM_BH;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DESCRICAO_BH;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;NR_CRACHA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;CAD_VAGA;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;IND_CONTRATO;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_CONTRATO;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;DT_PRORROG;DATE
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;QTD_DIAS_PRORROG;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;QTD_DIAS_VENCIDOS;NUMBER
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;MATRICULA_ESOCIAL;VARCHAR2
CONSULTA_DADOS_PESSOAIS_FUNCIONAIS;TIPO_ADESAO;NUMBER
CONSULTA_ELEG_CURSOS;COD_CURSO;NUMBER
CONSULTA_ELEG_CURSOS;ELEGIBILIDADE;VARCHAR2
CONSULTA_ELEG_CURSOS;NOME_CURSO;VARCHAR2
CONSULTA_ELEG_CURSOS;PERIODICIDADE;VARCHAR2
